Item,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL
457273,389,385,0.99,113,240,951,801,34
457273,450,448,0.995,53,72,1049,921,26
457273,495,494,0.999,244,132,1254,1000,28
457273,310,309,0.995,128,96,856,671,20
457273,646,644,0.997,37,144,1541,1318,36
457273,796,793,0.996,323,348,2210,1798,60
457273,327,326,0.997,114,96,890,720,27
457273,656,654,0.997,273,360,1783,1535,35
457273,370,368,0.996,107,108,918,760,23
457273,478,475,0.995,144,132,1120,955,29
457273,508,505,0.994,44,72,1212,1019,28
457273,448,447,0.997,159,72,1055,899,23
457273,342,341,0.996,88,168,851,775,41
457273,610,607,0.995,616,192,1598,1367,39
457273,415,414,0.997,323,0,986,827,23
973866,384,335,0.874,156,744,835,781,160
973866,351,334,0.95,234,120,1224,724,63
973866,450,438,0.973,170,504,1703,926,66
973866,435,423,0.971,817,0,1781,917,77
973866,252,247,0.981,856,96,782,518,39
973866,632,604,0.956,0,936,1559,1298,163
973866,780,731,0.937,598,1680,2120,1684,194
973866,325,310,0.955,1044,0,2377,699,51
973866,649,637,0.982,1972,0,4222,1359,60
973866,308,289,0.94,255,408,775,626,81
973866,476,456,0.957,351,504,1700,1001,105
973866,504,371,0.735,0,1512,818,1034,274
973866,442,366,0.828,0,1176,833,895,187
973866,336,323,0.96,247,576,1616,715,52
973866,610,575,0.943,712,1200,1698,1299,124
973866,412,399,0.969,763,0,2231,854,63
999532,401,396,0.988,893,432,1206,823,35
999532,394,392,0.995,1371,432,1237,830,31
999532,451,448,0.992,577,0,1378,931,34
999532,499,494,0.991,1001,0,1502,1050,56
999532,310,306,0.988,835,0,1075,690,21
999532,647,640,0.99,2489,0,1889,1346,51
999532,796,778,0.978,3759,432,3093,1895,93
999532,327,320,0.977,694,432,1057,738,37
999532,657,648,0.987,3603,0,2164,1565,84
999532,370,366,0.988,1928,0,1337,771,23
999532,478,473,0.99,1208,432,1525,972,56
999532,508,501,0.986,964,432,1666,1034,43
999532,449,445,0.991,800,432,1476,905,29
999532,343,336,0.98,1767,0,1102,787,35
999532,610,599,0.982,3947,0,2293,1402,58
999532,415,410,0.989,912,432,1165,843,51
225490,401,400,0.998,62,144,1362,808,6
225490,388,372,0.959,104,396,1087,797,57
225490,451,446,0.989,0,732,1494,922,16
225490,494,486,0.985,165,516,1570,1044,39
225490,310,305,0.983,232,420,1142,641,22
225490,645,627,0.971,156,420,1917,1316,60
225490,796,785,0.986,435,1932,3838,1748,26
225490,327,321,0.983,3,1212,1381,789,29
225490,658,638,0.97,0,2304,2430,1497,77
225490,370,367,0.992,3,360,1190,745,13
225490,477,474,0.994,278,252,1834,1082,11
225490,509,496,0.974,56,420,1579,1023,34
225490,449,448,0.997,2,156,1375,900,6
225490,343,339,0.99,15,876,1367,721,7
225490,608,601,0.988,0,864,2114,1287,31
225490,415,407,0.982,179,276,1476,861,26
226373,397,388,0.978,0,108,1172,796,26
226373,387,365,0.944,0,312,1069,796,58
226373,438,426,0.972,0,840,1302,880,46
226373,493,471,0.956,15,564,1452,1027,69
226373,304,285,0.938,152,720,916,620,53
226373,641,624,0.973,84,540,1842,1301,69
226373,776,742,0.956,0,1632,2774,1613,97
226373,317,298,0.939,0,552,893,657,48
226373,646,562,0.87,0,1860,1814,1353,176
226373,367,344,0.938,0,684,1045,743,48
226373,471,426,0.905,96,552,1251,950,100
226373,503,486,0.966,76,312,1455,1008,43
226373,447,435,0.973,0,324,1326,900,29
226373,342,329,0.963,0,792,1121,703,40
226373,605,571,0.943,0,1032,1759,1256,93
226373,413,370,0.897,168,540,1085,840,102
313666,401,400,0.996,74,120,1246,807,10
313666,387,373,0.963,0,288,1226,802,39
313666,451,448,0.994,34,408,1473,909,14
313666,494,486,0.984,193,396,1583,1047,34
313666,310,306,0.988,203,336,1117,636,16
313666,645,643,0.997,72,288,2123,1308,22
313666,795,791,0.996,72,1236,3742,1690,22
313666,327,321,0.981,84,636,1316,698,23
313666,658,655,0.995,230,1164,2665,1490,22
313666,370,368,0.996,92,204,1269,746,7
313666,477,476,0.998,93,252,1780,1008,9
313666,509,495,0.973,0,396,1583,1021,30
313666,449,446,0.992,0,120,1423,900,9
313666,343,342,0.996,70,684,1386,724,7
313666,608,604,0.993,19,636,2328,1361,17
313666,415,414,0.998,184,180,1549,849,7
313667,400,399,0.996,12,132,1288,804,5
313667,387,385,0.994,10,228,1336,800,15
313667,451,446,0.989,38,468,1444,912,12
313667,494,484,0.979,148,480,1510,1049,59
313667,309,306,0.991,194,336,1112,633,9
313667,643,640,0.995,131,180,2085,1308,14
313667,796,776,0.975,944,1512,3613,1773,69
313667,327,323,0.986,15,648,1293,720,18
313667,657,648,0.987,14,1164,2615,1468,33
313667,371,368,0.993,98,252,1221,760,11
313667,477,475,0.996,159,108,1679,984,7
313667,509,502,0.986,32,228,1677,1021,28
313667,449,448,0.998,36,108,1408,901,7
313667,343,340,0.992,252,540,1471,723,15
313667,606,589,0.972,0,684,2082,1340,53
313667,415,414,0.997,232,0,1539,848,7
246784,401,401,0.999,466,0,1012,801,19
246784,387,387,1,43,0,933,775,25
246784,448,445,0.993,144,0,1157,895,36
246784,494,493,0.999,123,0,1167,980,26
246784,310,307,0.989,48,0,767,620,19
246784,645,638,0.99,34,48,1685,1288,48
246784,781,776,0.994,666,0,2014,1534,52
246784,325,320,0.984,4,84,796,656,42
246784,656,634,0.966,0,216,1978,1314,109
246784,370,369,0.998,238,0,1075,739,20
246784,474,471,0.994,122,0,1163,948,31
246784,508,504,0.992,22,24,1261,1015,36
246784,449,448,0.998,183,0,1144,899,42
246784,342,341,0.997,176,0,876,684,15
246784,608,595,0.978,0,144,1388,1217,50
246784,415,409,0.985,37,24,1096,827,28
265245,401,397,0.989,1049,0,1438,1209,46
265245,389,385,0.989,206,432,1317,1186,75
265245,450,445,0.99,261,504,1613,1366,82
265245,493,487,0.987,141,432,1525,1506,97
265245,310,306,0.987,267,228,1003,935,52
265245,645,631,0.979,523,432,2091,1957,131
265245,770,762,0.99,799,1296,2615,2362,129
265245,326,314,0.964,164,888,1007,1016,94
265245,656,647,0.986,222,2016,2395,2144,152
265245,370,368,0.994,186,192,1141,1112,57
265245,474,468,0.986,539,504,1569,1468,88
265245,508,505,0.994,184,372,1642,1527,81
265245,449,447,0.996,406,120,1541,1359,49
265245,340,333,0.98,263,588,1133,1039,51
265245,608,594,0.978,980,1548,2246,2046,137
265245,415,409,0.985,701,324,1361,1267,85
697513,401,393,0.979,676,0,812,803,87
697513,389,384,0.986,16,252,856,788,78
697513,450,439,0.976,96,96,1031,912,67
697513,495,489,0.988,40,240,1151,1004,60
697513,310,306,0.988,56,72,760,626,27
697513,647,641,0.99,87,144,1413,1314,91
697513,756,741,0.981,173,240,1763,1536,112
697513,326,323,0.99,566,0,777,669,48
697513,655,623,0.952,0,360,1691,1444,128
697513,370,365,0.986,420,0,847,742,46
697513,476,469,0.985,75,108,1049,960,78
697513,509,495,0.973,38,168,1027,1020,106
697513,449,441,0.983,58,48,976,903,82
697513,343,337,0.984,57,96,885,696,51
697513,609,595,0.976,58,252,1580,1391,70
697513,415,408,0.984,222,0,965,834,59
954798,361,358,0.991,14,48,900,726,26
954798,357,354,0.993,0,60,887,732,34
954798,407,403,0.991,273,0,1049,817,30
954798,476,472,0.991,33,48,1225,987,41
954798,295,294,0.995,105,0,807,598,23
954798,615,610,0.992,174,0,1493,1244,52
954798,781,757,0.97,78,264,1972,1586,72
954798,310,306,0.986,105,96,755,643,39
954798,619,613,0.99,53,264,1616,1293,61
954798,346,341,0.986,156,0,934,692,25
954798,448,444,0.991,85,72,1074,906,55
954798,455,452,0.994,131,0,1132,913,39
954798,407,405,0.995,58,24,989,817,29
954798,339,332,0.979,405,0,767,686,41
954798,562,546,0.971,476,0,1269,1168,80
954798,368,361,0.982,555,0,829,754,52
6205,401,399,0.996,7637,0,3437,1540,9
6205,393,391,0.995,1421,960,3304,1502,14
6205,791,781,0.988,7909,1440,6595,3088,36
6205,327,321,0.982,3854,480,2034,1195,46
6205,509,508,0.997,5034,0,4202,1955,14
6205,449,447,0.996,5015,480,3562,1682,12
6205,611,591,0.968,9329,960,4205,2086,61
277790,398,393,0.986,1400,600,1786,810,40
277790,384,375,0.978,1342,900,1777,804,39
277790,792,693,0.875,3849,2400,3173,1739,120
277790,318,302,0.948,1878,1800,1326,765,71
277790,507,488,0.963,1717,600,2233,1046,53
277790,447,425,0.951,1731,900,2030,922,58
277790,588,542,0.921,5102,0,2346,1698,176
699162,400,394,0.986,387,1248,1386,838,23
699162,392,388,0.99,921,864,1429,842,25
699162,451,445,0.987,847,288,1425,925,43
699162,499,492,0.986,1532,768,1769,1102,38
699162,310,304,0.981,1,1728,1066,650,34
699162,645,641,0.994,681,864,2122,1346,33
699162,793,773,0.974,582,3552,3176,1691,51
699162,324,298,0.918,1203,3552,1354,819,41
699162,654,629,0.962,291,6144,2771,1757,70
699162,369,365,0.989,1049,288,1317,757,18
699162,474,464,0.979,306,2496,1748,1095,49
699162,509,502,0.987,262,1152,1743,1059,30
699162,450,447,0.992,354,2016,1648,964,23
699162,338,332,0.982,937,960,1228,716,24
699162,605,589,0.973,1013,1056,2365,1321,39
699162,415,409,0.986,2222,1728,1913,1041,35
891465,401,388,0.968,5596,2880,1994,1548,96
891465,393,383,0.974,5793,2160,1974,1414,78
891465,796,778,0.978,19511,6480,6710,3899,104
891465,327,311,0.952,8470,2880,1994,1587,110
891465,509,503,0.988,10304,720,3276,2166,89
891465,450,442,0.982,7820,2160,2761,1840,73
891465,612,571,0.933,16476,3744,3744,3437,216
896071,401,394,0.983,842,48,1004,806,44
896071,393,344,0.874,384,1104,802,807,131
896071,447,438,0.981,649,480,1146,896,54
896071,498,493,0.989,745,1248,1254,1035,84
896071,309,305,0.986,598,288,769,625,36
896071,645,632,0.981,1110,1104,1477,1310,93
896071,774,675,0.872,2001,1392,2006,1586,101
896071,327,318,0.971,618,912,858,675,49
896071,655,613,0.935,657,2640,1795,1336,108
896071,368,310,0.843,0,816,658,738,139
896071,472,460,0.975,1706,288,1237,953,73
896071,505,496,0.982,1053,288,1235,1016,60
896071,449,442,0.984,1153,384,1017,900,53
896071,343,327,0.955,1005,192,818,721,50
896071,606,572,0.944,1951,1152,1539,1221,127
896071,414,401,0.969,1499,672,1118,840,67
896831,401,391,0.976,1634,192,1160,824,47
896831,393,386,0.981,1362,768,1215,837,50
896831,451,436,0.967,1118,96,1275,909,67
896831,499,493,0.988,1749,672,1798,1076,53
896831,310,302,0.976,1871,0,890,648,33
896831,647,637,0.984,1239,384,1854,1314,80
896831,757,746,0.985,5674,864,3530,1691,49
896831,327,312,0.953,1428,864,899,725,70
896831,658,621,0.944,0,3744,1687,1417,186
896831,371,365,0.983,1384,192,1055,754,43
896831,478,467,0.978,2098,96,1389,1002,74
896831,509,495,0.973,2980,0,1677,1076,51
896831,450,442,0.983,2225,96,1483,933,40
896831,344,336,0.978,3679,0,1411,801,26
896831,611,591,0.967,5325,480,2130,1278,95
896831,415,396,0.954,1750,768,1157,884,87
970479,401,394,0.982,148,876,797,807,40
970479,391,385,0.984,512,492,803,802,44
970479,451,441,0.978,554,432,884,906,46
970479,498,491,0.986,151,1200,1035,1032,61
970479,310,303,0.977,546,900,654,631,42
970479,647,633,0.979,681,924,1321,1311,72
970479,795,774,0.974,855,3228,1878,1663,96
970479,325,314,0.967,428,1164,738,693,51
970479,655,636,0.971,466,1320,1386,1337,105
970479,370,364,0.984,473,708,735,743,46
970479,478,467,0.976,259,1152,974,966,61
970479,508,503,0.991,304,576,1002,1019,44
970479,448,443,0.989,260,612,874,901,50
970479,341,333,0.976,231,1572,779,701,30
970479,609,599,0.984,758,1188,1380,1234,60
970479,414,407,0.984,505,744,849,838,57
955517,335,323,0.963,266,336,649,673,85
955517,366,242,0.661,121,792,405,755,233
955517,359,342,0.953,95,336,707,724,87
955517,466,440,0.945,47,936,846,967,148
955517,284,260,0.916,111,480,545,579,84
955517,543,524,0.965,378,528,1106,1103,121
955517,734,656,0.893,0,1368,1403,1487,190
955517,270,242,0.897,5,936,447,562,122
955517,512,452,0.883,0,1752,878,1063,220
955517,345,327,0.948,71,360,621,692,93
955517,391,356,0.911,149,672,711,790,123
955517,424,291,0.685,171,432,652,852,179
955517,345,295,0.856,25,576,593,690,99
955517,321,281,0.874,295,432,551,648,114
955517,492,435,0.884,107,576,912,990,155
955517,321,295,0.919,1126,0,549,663,119
919082,401,398,0.991,138,240,868,811,30
919082,391,389,0.994,318,0,902,802,21
919082,450,448,0.997,122,192,1063,923,24
919082,497,495,0.995,125,336,1148,1013,38
919082,309,308,0.997,226,0,765,669,23
919082,646,641,0.992,242,204,1489,1324,22
919082,785,778,0.991,453,336,1959,1775,86
919082,326,323,0.991,258,396,778,720,38
919082,657,649,0.988,0,660,1643,1540,83
919082,371,370,0.997,276,0,841,763,25
919082,478,477,0.997,218,0,1088,961,26
919082,509,507,0.997,344,0,1141,1023,37
919082,449,448,0.997,40,180,985,901,21
919082,343,341,0.993,166,0,854,779,19
919082,609,606,0.995,164,276,1520,1371,32
919082,415,412,0.993,217,192,937,833,27
926425,397,395,0.994,10,24,1040,798,23
926425,373,369,0.99,0,48,958,762,27
926425,444,444,1,24,0,1102,890,31
926425,482,480,0.995,5,72,1305,998,45
926425,302,302,1,16,24,897,610,11
926425,625,623,0.997,4,60,1701,1268,26
926425,748,742,0.991,14,48,1997,1510,42
926425,322,319,0.991,15,36,917,660,23
926425,631,624,0.989,53,24,1814,1281,38
926425,361,359,0.995,2,24,944,724,27
926425,473,471,0.996,5,36,1235,949,26
926425,504,501,0.993,1,36,1274,1010,29
926425,447,447,1,22,24,1180,897,23
926425,331,326,0.985,1,48,909,668,21
926425,594,594,0.999,45,0,1709,1190,21
926425,408,408,0.999,45,24,1182,828,23
926426,398,390,0.98,0,84,866,798,40
926426,373,367,0.985,45,24,799,762,38
926426,444,441,0.993,55,0,1052,890,31
926426,482,463,0.961,2,156,1172,998,61
926426,302,297,0.985,36,60,760,610,23
926426,624,610,0.978,0,96,1412,1268,89
926426,748,727,0.971,41,252,1779,1514,63
926426,322,310,0.963,4,120,701,660,37
926426,631,617,0.977,120,84,1446,1278,62
926426,361,354,0.98,0,84,876,724,37
926426,473,467,0.988,15,48,1133,950,33
926426,504,499,0.99,27,24,1206,1010,33
926426,447,444,0.994,12,36,1098,897,28
926426,331,323,0.975,119,0,806,668,42
926426,594,584,0.983,20,96,1286,1190,61
926426,408,407,0.999,37,48,1038,828,20
943901,400,396,0.99,0,60,1492,801,17
943901,386,382,0.989,0,84,1318,786,36
943901,448,447,0.997,9,24,2178,897,12
943901,494,486,0.985,2,96,2465,1011,42
943901,310,308,0.993,54,0,1517,624,6
943901,644,639,0.992,1,84,3236,1302,40
943901,754,746,0.99,0,108,3840,1521,22
943901,325,323,0.993,29,48,1857,663,11
943901,654,652,0.996,102,24,3606,1318,20
943901,370,368,0.995,0,48,1257,741,16
943901,475,470,0.989,0,84,2276,952,22
943901,506,503,0.993,0,48,2092,1013,27
943901,450,449,0.999,0,48,2000,905,16
943901,340,337,0.99,118,0,1433,685,7
943901,603,599,0.994,316,0,2856,1208,15
943901,411,408,0.994,15,36,1992,829,18
